,Date,Low,Open,Volume,High,Close,Adjusted Close
9344,02-01-2018,42.31499862670898,42.540000915527344,102223600,43.07500076293945,43.06499862670898,41.01842498779297
9345,03-01-2018,42.9900016784668,43.13249969482422,118071600,43.63750076293945,43.057498931884766,41.01128387451172
9346,04-01-2018,43.02000045776367,43.1349983215332,89738400,43.36750030517578,43.25749969482422,41.2017822265625
9347,05-01-2018,43.26250076293945,43.36000061035156,94640000,43.84249877929688,43.75,41.67088317871094
9348,08-01-2018,43.48249816894531,43.587501525878906,82271200,43.90250015258789,43.587501525878906,41.51609420776367
9349,09-01-2018,43.352500915527344,43.63750076293945,86336000,43.76499938964844,43.58250045776367,41.51133346557617
9350,10-01-2018,43.25,43.290000915527344,95839600,43.57500076293945,43.5724983215332,41.50181198120117
9351,11-01-2018,43.622501373291016,43.647499084472656,74670800,43.872501373291016,43.81999969482422,41.73754501342773
9352,12-01-2018,43.91249847412109,44.04499816894531,101672400,44.34000015258789,44.272499084472656,42.16854476928711
9353,16-01-2018,44.03499984741211,44.47499847412109,118263600,44.84749984741211,44.04750061035156,41.95424270629883
9354,17-01-2018,43.76750183105469,44.03749847412109,137547200,44.8125,44.775001525878906,42.64715576171875
9355,18-01-2018,44.5625,44.84249877929688,124773600,45.025001525878906,44.81499862670898,42.68526458740234
9356,19-01-2018,44.352500915527344,44.65250015258789,129700400,44.89500045776367,44.6150016784668,42.494773864746094
9357,22-01-2018,44.150001525878906,44.32500076293945,108434400,44.44499969482422,44.25,42.147117614746094
9358,23-01-2018,44.20500183105469,44.32500076293945,130756400,44.86000061035156,44.2599983215332,42.15663146972656
9359,24-01-2018,43.29999923706055,44.3125,204420400,44.32500076293945,43.55500030517578,41.485137939453125
9360,25-01-2018,42.63249969482422,43.62749862670898,166116000,43.73749923706055,42.77750015258789,40.74458694458008
9361,26-01-2018,42.51499938964844,43.0,156572000,43.0,42.87749862670898,40.83984375
9362,29-01-2018,41.76750183105469,42.540000915527344,202561600,42.540000915527344,41.9900016784668,39.994510650634766
9363,30-01-2018,41.17499923706055,41.38249969482422,184192800,41.84249877929688,41.74250030517578,39.7587776184082
9364,31-01-2018,41.625,41.71749877929688,129915600,42.11000061035156,41.85749816894531,39.86832046508789
9365,01-02-2018,41.68999862670898,41.79249954223633,188923200,42.15499877929688,41.94499969482422,39.95166015625
9366,02-02-2018,40.025001525878906,41.5,346375200,41.70000076293945,40.125,38.218143463134766
9367,05-02-2018,39.0,39.775001525878906,290954000,40.970001220703125,39.122501373291016,37.263282775878906
9368,06-02-2018,38.5,38.70750045776367,272975200,40.93000030517578,40.75749969482422,38.82059097290039
9369,07-02-2018,39.76750183105469,40.772499084472656,206434400,40.84999847412109,39.8849983215332,37.98955154418945
9370,08-02-2018,38.75749969482422,40.0724983215332,217562000,40.25,38.78749847412109,36.94421005249024
9371,09-02-2018,37.560001373291016,39.26750183105469,282690400,39.47249984741211,39.102500915527344,37.396087646484375
9372,12-02-2018,39.37749862670898,39.625,243278000,40.97249984741211,40.6775016784668,38.90234756469727
9373,13-02-2018,40.41249847412109,40.48749923706055,130196800,41.1875,41.084999084472656,39.29207229614258
9374,14-02-2018,40.720001220703125,40.7599983215332,162579600,41.8849983215332,41.84249877929688,40.01652145385742
9375,15-02-2018,42.25,42.4474983215332,204588800,43.272499084472656,43.247501373291016,41.360198974609375
9376,16-02-2018,42.942501068115234,43.09000015258789,160704400,43.70500183105469,43.10749816894531,41.2263069152832
9377,20-02-2018,42.85499954223633,43.01250076293945,135722000,43.56499862670898,42.962501525878906,41.08763885498047
9378,21-02-2018,42.75249862670898,43.20750045776367,149886400,43.52999877929688,42.76750183105469,40.901145935058594
9379,22-02-2018,42.9275016784668,42.95000076293945,123967600,43.48749923706055,43.125,41.2430419921875
9380,23-02-2018,43.3849983215332,43.41749954223633,135249600,43.91249847412109,43.875,41.96031951904297
9381,26-02-2018,44.0525016784668,44.087501525878906,152648800,44.84749984741211,44.74250030517578,42.78996658325195
9382,27-02-2018,44.540000915527344,44.775001525878906,155712400,45.119998931884766,44.59749984741211,42.65127944946289
9383,28-02-2018,44.51250076293945,44.81499862670898,151128400,45.15499877929688,44.52999877929688,42.58673858642578
9384,01-03-2018,43.165000915527344,44.6349983215332,195208000,44.94499969482422,43.75,41.84077453613281
9385,02-03-2018,43.11249923706055,43.20000076293945,153816000,44.07500076293945,44.0525016784668,42.13007736206055
9386,05-03-2018,43.630001068115234,43.8025016784668,113605600,44.435001373291016,44.20500183105469,42.275917053222656
9387,06-03-2018,44.032501220703125,44.477500915527344,95154000,44.5625,44.16749954223633,42.24005126953125
9388,07-03-2018,43.567501068115234,43.73500061035156,126814000,43.962501525878906,43.75749969482422,41.84794235229492
9389,08-03-2018,43.76750183105469,43.869998931884766,95096400,44.27999877929688,44.23500061035156,42.30460739135742
9390,09-03-2018,44.34749984741211,44.4900016784668,128740800,45.0,44.994998931884766,43.03143310546875
9391,12-03-2018,45.0525016784668,45.0724983215332,128828400,45.59749984741211,45.43000030517578,43.44746398925781
9392,13-03-2018,44.810001373291016,45.647499084472656,126774000,45.875,44.99250030517578,43.029052734375
9393,14-03-2018,44.45249938964844,45.08000183105469,117473600,45.130001068115234,44.61000061035156,42.66324615478516
9394,15-03-2018,44.51750183105469,44.625,90975200,45.060001373291016,44.66249847412109,42.71344375610352
9395,16-03-2018,44.40499877929688,44.66249847412109,157618800,44.77999877929688,44.505001068115234,42.56282806396485
9396,19-03-2018,43.415000915527344,44.33000183105469,133787200,44.36750030517578,43.82500076293945,41.91249847412109
9397,20-03-2018,43.73500061035156,43.810001373291016,78597600,44.20000076293945,43.810001373291016,41.89815139770508
9398,21-03-2018,42.81499862670898,43.7599983215332,148219600,43.772499084472656,42.817501068115234,40.9489631652832
9399,22-03-2018,42.150001525878906,42.5,165963200,43.16999816894531,42.212501525878906,40.3703727722168
9400,23-03-2018,41.23500061035156,42.09749984741211,164115200,42.47999954223633,41.23500061035156,39.435523986816406
9401,26-03-2018,41.61000061035156,42.01750183105469,150164800,43.275001525878906,43.192501068115234,41.30759811401367
9402,27-03-2018,41.72999954223633,43.41999816894531,163690400,43.78749847412109,42.084999084472656,40.24843215942383
9403,28-03-2018,41.29750061035156,41.8125,166674000,42.505001068115234,41.619998931884766,39.8037223815918
9404,29-03-2018,41.72499847412109,41.95249938964844,153594000,42.9375,41.94499969482422,40.11454772949219
9405,02-04-2018,41.11750030517578,41.65999984741211,150347200,42.23500061035156,41.66999816894531,39.85153579711914
9406,03-04-2018,41.220001220703125,41.90999984741211,121112000,42.1875,42.09749984741211,40.2603874206543
9407,04-04-2018,41.192501068115234,41.220001220703125,138422000,43.00249862670898,42.90250015258789,41.03025817871094
9408,05-04-2018,43.02000045776367,43.14500045776367,107732800,43.557498931884766,43.20000076293945,41.31477737426758
9409,06-04-2018,42.04999923706055,42.74250030517578,140021200,43.119998931884766,42.095001220703125,40.25799560546875
9410,09-04-2018,42.462501525878906,42.470001220703125,116070800,43.272499084472656,42.51250076293945,40.65726852416992
9411,10-04-2018,42.88249969482422,43.25,113634400,43.5,43.3125,41.42235565185547
9412,11-04-2018,42.92499923706055,43.057498931884766,89726400,43.47999954223633,43.11000061035156,41.228702545166016
9413,12-04-2018,43.2599983215332,43.352500915527344,91557200,43.75,43.53499984741211,41.63515090942383
9414,13-04-2018,43.462501525878906,43.69499969482422,100497200,43.959999084472656,43.682498931884766,41.77621078491211
9415,16-04-2018,43.70750045776367,43.75749969482422,86313600,44.04750061035156,43.95500183105469,42.03682327270508
9416,17-04-2018,44.102500915527344,44.122501373291016,106421600,44.73500061035156,44.560001373291016,42.61543655395508
9417,18-04-2018,44.220001220703125,44.45249938964844,83018000,44.70500183105469,44.459999084472656,42.51978302001953
9418,19-04-2018,43.165000915527344,43.43999862670898,139235200,43.84749984741211,43.20000076293945,41.31477737426758
9419,20-04-2018,41.35749816894531,42.650001525878906,261964400,42.80500030517578,41.43000030517578,39.62201690673828
9420,23-04-2018,41.022499084472656,41.70750045776367,146062000,41.72999954223633,41.310001373291016,39.50725173950195
9421,24-04-2018,40.30500030517578,41.41749954223633,134768000,41.58250045776367,40.73500061035156,38.95734786987305
9422,25-04-2018,40.602500915527344,40.65499877929688,113528400,41.35499954223633,40.91249847412109,39.127098083496094
9423,26-04-2018,40.84249877929688,41.02999877929688,111852000,41.432498931884766,41.05500030517578,39.26337432861328
9424,27-04-2018,40.157501220703125,41.0,142623200,41.08250045776367,40.58000183105469,38.80910873413086
9425,30-04-2018,40.459999084472656,40.532501220703125,169709600,41.81499862670898,41.31499862670898,39.51203918457031
9426,01-05-2018,41.317501068115234,41.602500915527344,214277600,42.29999923706055,42.275001525878906,40.43014144897461
9427,02-05-2018,43.45000076293945,43.807498931884766,266157600,44.4375,44.14250183105469,42.21613693237305
9428,03-05-2018,43.61000061035156,43.970001220703125,136272800,44.375,44.22249984741211,42.29265594482422
9429,04-05-2018,44.54249954223633,44.5625,224805200,46.0625,45.95750045776367,43.951942443847656
9430,07-05-2018,46.1875,46.29499816894531,169805600,46.91749954223633,46.290000915527344,44.26992034912109
9431,08-05-2018,45.91749954223633,46.247501373291016,113611200,46.55500030517578,46.51250076293945,44.48271942138672
9432,09-05-2018,46.30500030517578,46.63750076293945,92844800,46.84999847412109,46.84000015258789,44.795928955078125
9433,10-05-2018,46.91249847412109,46.935001373291016,111957200,47.59249877929688,47.5099983215332,45.43668365478516
9434,11-05-2018,46.86249923706055,47.372501373291016,104848800,47.51499938964844,47.147499084472656,45.26388549804688
9435,14-05-2018,46.96500015258789,47.25249862670898,83115200,47.38249969482422,47.03749847412109,45.15827178955078
9436,15-05-2018,46.275001525878906,46.69499969482422,94780800,46.76750183105469,46.61000061035156,44.74785232543945
9437,16-05-2018,46.5,46.51750183105469,76732400,47.1150016784668,47.04499816894531,45.16546630859375
9438,17-05-2018,46.59000015258789,47.0,69176000,47.227500915527344,46.747501373291016,44.879859924316406
9439,18-05-2018,46.532501220703125,46.79750061035156,73190800,46.95249938964844,46.57749938964844,44.716644287109375
9440,21-05-2018,46.727500915527344,47.0,73603200,47.317501068115234,46.907501220703125,45.033470153808594
9441,22-05-2018,46.69499969482422,47.095001220703125,60962800,47.220001220703125,46.790000915527344,44.92066192626953
9442,23-05-2018,46.43999862670898,46.587501525878906,80233600,47.125,47.09000015258789,45.20867919921875
9443,24-05-2018,46.5525016784668,47.192501068115234,92936000,47.209999084472656,47.03749847412109,45.15827178955078
9444,25-05-2018,46.91249847412109,47.057498931884766,69844000,47.41249847412109,47.14500045776367,45.2614860534668
9445,29-05-2018,46.71749877929688,46.900001525878906,90056400,47.1875,46.97499847412109,45.098262786865234
9446,30-05-2018,46.69499969482422,46.93000030517578,74762000,47.0,46.875,45.00226211547852
9447,31-05-2018,46.53499984741211,46.80500030517578,109931200,47.057498931884766,46.71749877929688,44.85105895996094
9448,01-06-2018,46.9375,46.997501373291016,93770000,47.56499862670898,47.560001373291016,45.65989685058594
9449,04-06-2018,47.837501525878906,47.90999984741211,105064800,48.35499954223633,47.95750045776367,46.04151916503906
9450,05-06-2018,48.09000015258789,48.26750183105469,86264000,48.48500061035156,48.32749938964844,46.396728515625
