,Date,Low,Open,Volume,High,Close,Adjusted Close
5192,02-01-2018,58.5255012512207,58.59999847412109,53890000,59.5,59.45050048828125,59.45050048828125
5193,03-01-2018,59.415000915527344,59.415000915527344,62176000,60.27450180053711,60.209999084472656,60.209999084472656
5194,04-01-2018,60.233001708984375,60.25,60442000,60.79349899291992,60.47949981689453,60.47949981689453
5195,05-01-2018,60.5,60.8754997253418,70894000,61.45700073242188,61.45700073242188,61.45700073242188
5196,08-01-2018,61.60150146484375,61.79999923706055,85590000,62.65399932861328,62.34349822998047,62.34349822998047
5197,09-01-2018,62.0880012512207,62.845001220703125,73226000,62.96649932861328,62.6349983215332,62.6349983215332
5198,10-01-2018,61.86149978637695,62.25749969482422,53720000,62.71649932861328,62.71649932861328,62.71649932861328
5199,11-01-2018,62.823001861572266,62.98699951171875,62500000,63.8385009765625,63.83399963378906,63.83399963378906
5200,12-01-2018,63.66949844360352,63.66949844360352,108874000,65.28800201416016,65.26000213623047,65.26000213623047
5201,16-01-2018,64.61499786376953,66.1500015258789,144414000,66.99700164794922,65.24299621582031,65.24299621582031
5202,17-01-2018,64.04399871826172,65.61199951171875,105076000,65.69999694824219,64.75,64.75
5203,18-01-2018,64.20099639892578,64.69750213623047,80538000,65.2300033569336,64.66600036621094,64.66600036621094
5204,19-01-2018,64.64949798583984,65.5999984741211,91570000,65.6500015258789,64.72899627685547,64.72899627685547
5205,22-01-2018,64.83300018310547,64.8584976196289,82802000,66.37249755859375,66.3655014038086,66.3655014038086
5206,23-01-2018,66.86699676513672,66.90450286865234,103386000,68.24500274658203,68.12699890136719,68.12699890136719
5207,24-01-2018,66.9000015258789,68.74099731445312,136150000,69.40799713134766,67.87550354003906,67.87550354003906
5208,25-01-2018,67.88099670410156,68.4000015258789,95060000,68.91699981689453,68.89749908447266,68.89749908447266
5209,26-01-2018,69.04550170898438,69.60050201416016,97146000,70.12650299072266,70.10250091552734,70.10250091552734
5210,29-01-2018,70.02200317382812,70.45899963378906,114038000,71.56950378417969,70.88400268554688,70.88400268554688
5211,30-01-2018,69.5999984741211,70.15850067138672,117438000,71.9625015258789,71.89099884033203,71.89099884033203
5212,31-01-2018,72.50199890136719,72.56500244140625,128494000,73.62899780273438,72.54450225830078,72.54450225830078
5213,01-02-2018,69.25700378417969,72.25,182276000,72.99400329589844,69.5,69.5
5214,02-02-2018,70.69999694824219,73.86949920654297,222514000,74.9000015258789,71.49749755859375,71.49749755859375
5215,05-02-2018,66.03600311279297,70.13099670410156,229900000,72.9489974975586,69.5,69.5
